Time (ms),Latitude,Longitude,Speed (kt),AccelX (g),AccelY,AccelZ,GyroX (dps),GyroY,GyroZ,MagX (uT),MagY,MagZ,Temp (C),Pressure (Pa),Alt (m)
98521.0,43.67809295654297,-79.5370864868164,0.0,0.05029296875,0.1142578125,0.986328125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.406600952148438,29.107276916503906,55.8139533996582,24.09000015258789,99099.875,0.35934925079345703
98521.0,43.67809295654297,-79.5370864868164,0.0,0.05029296875,0.1142578125,0.986328125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.406600952148438,29.107276916503906,55.8139533996582,24.09000015258789,99099.875,0.35934925079345703
98521.0,43.67809295654297,-79.5370864868164,0.0,0.05029296875,0.1142578125,0.986328125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.406600952148438,29.107276916503906,55.8139533996582,24.09000015258789,99099.875,0.35934925079345703
98521.0,43.67809295654297,-79.5370864868164,0.0,0.05029296875,0.1142578125,0.986328125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.406600952148438,29.107276916503906,55.8139533996582,24.09000015258789,99099.875,0.35934925079345703
98521.0,43.67809295654297,-79.5370864868164,0.0,0.05029296875,0.1142578125,0.986328125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.406600952148438,29.107276916503906,55.8139533996582,24.09000015258789,99099.875,0.35934925079345703
99024.0,43.67809295654297,-79.5370864868164,0.0,0.05859375,0.1162109375,0.978515625,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.25656509399414,28.957239151000977,55.06376647949219,24.09000015258789,99099.875,0.35934925079345703
99024.0,43.67809295654297,-79.5370864868164,0.0,0.05859375,0.1162109375,0.978515625,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.25656509399414,28.957239151000977,55.06376647949219,24.09000015258789,99099.875,0.35934925079345703
99024.0,43.67809295654297,-79.5370864868164,0.0,0.05859375,0.1162109375,0.978515625,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.25656509399414,28.957239151000977,55.06376647949219,24.09000015258789,99099.875,0.35934925079345703
99024.0,43.67809295654297,-79.5370864868164,0.0,0.05859375,0.1162109375,0.978515625,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.25656509399414,28.957239151000977,55.06376647949219,24.09000015258789,99099.875,0.35934925079345703
99024.0,43.67809295654297,-79.5370864868164,0.0,0.05859375,0.1162109375,0.978515625,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.25656509399414,28.957239151000977,55.06376647949219,24.09000015258789,99099.875,0.35934925079345703
99527.0,43.67809295654297,-79.5370864868164,0.0,0.0537109375,0.12158203125,0.9873046875,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.406600952148438,28.35708999633789,57.314327239990234,24.09000015258789,99099.7109375,0.37256062030792236
99527.0,43.67809295654297,-79.5370864868164,0.0,0.0537109375,0.12158203125,0.9873046875,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.406600952148438,28.35708999633789,57.314327239990234,24.09000015258789,99099.7109375,0.37256062030792236
99527.0,43.67809295654297,-79.5370864868164,0.0,0.0537109375,0.12158203125,0.9873046875,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.406600952148438,28.35708999633789,57.314327239990234,24.09000015258789,99099.7109375,0.37256062030792236
99527.0,43.67809295654297,-79.5370864868164,0.0,0.0537109375,0.12158203125,0.9873046875,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.406600952148438,28.35708999633789,57.314327239990234,24.09000015258789,99099.7109375,0.37256062030792236
99527.0,43.67809295654297,-79.5370864868164,0.0,0.0537109375,0.12158203125,0.9873046875,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.406600952148438,28.35708999633789,57.314327239990234,24.09000015258789,99099.7109375,0.37256062030792236
99527.0,43.67809295654297,-79.5370864868164,0.0,0.0537109375,0.12158203125,0.9873046875,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.406600952148438,28.35708999633789,57.314327239990234,24.09000015258789,99099.7109375,0.37256062030792236
100028.0,43.67809295654297,-79.5370864868164,0.0,0.0498046875,0.123046875,1.00537109375,-1.1585365533828735,0.6707317233085632,0.0,27.456865310668945,28.35708999633789,57.314327239990234,24.09000015258789,99099.546875,0.38841426372528076
100028.0,43.67809295654297,-79.5370864868164,0.0,0.0498046875,0.123046875,1.00537109375,-1.1585365533828735,0.6707317233085632,0.0,27.456865310668945,28.35708999633789,57.314327239990234,24.09000015258789,99099.546875,0.38841426372528076
100028.0,43.67809295654297,-79.5370864868164,0.0,0.0498046875,0.123046875,1.00537109375,-1.1585365533828735,0.6707317233085632,0.0,27.456865310668945,28.35708999633789,57.314327239990234,24.09000015258789,99099.546875,0.38841426372528076
100028.0,43.67809295654297,-79.5370864868164,0.0,0.0498046875,0.123046875,1.00537109375,-1.1585365533828735,0.6707317233085632,0.0,27.456865310668945,28.35708999633789,57.314327239990234,24.09000015258789,99099.546875,0.38841426372528076
100028.0,43.67809295654297,-79.5370864868164,0.0,0.0498046875,0.123046875,1.00537109375,-1.1585365533828735,0.6707317233085632,0.0,27.456865310668945,28.35708999633789,57.314327239990234,24.09000015258789,99099.546875,0.38841426372528076
100531.0,43.67809295654297,-79.5370864868164,0.0,0.05029296875,0.12158203125,0.9921875,-1.2195122241973877,0.6707317233085632,-0.060975611209869385,25.206302642822266,30.00750160217285,57.764442443847656,24.09000015258789,99099.375,0.4016256332397461
100531.0,43.67809295654297,-79.5370864868164,0.0,0.05029296875,0.12158203125,0.9921875,-1.2195122241973877,0.6707317233085632,-0.060975611209869385,25.206302642822266,30.00750160217285,57.764442443847656,24.09000015258789,99099.375,0.4016256332397461
100531.0,43.67809295654297,-79.5370864868164,0.0,0.05029296875,0.12158203125,0.9921875,-1.2195122241973877,0.6707317233085632,-0.060975611209869385,25.206302642822266,30.00750160217285,57.764442443847656,24.09000015258789,99099.375,0.4016256332397461
100531.0,43.67809295654297,-79.5370864868164,0.0,0.05029296875,0.12158203125,0.9921875,-1.2195122241973877,0.6707317233085632,-0.060975611209869385,25.206302642822266,30.00750160217285,57.764442443847656,24.09000015258789,99099.375,0.4016256332397461
100531.0,43.67809295654297,-79.5370864868164,0.0,0.05029296875,0.12158203125,0.9921875,-1.2195122241973877,0.6707317233085632,-0.060975611209869385,25.206302642822266,30.00750160217285,57.764442443847656,24.09000015258789,99099.375,0.4016256332397461
100531.0,43.67809295654297,-79.5370864868164,0.0,0.05029296875,0.12158203125,0.9921875,-1.2195122241973877,0.6707317233085632,-0.060975611209869385,25.206302642822266,30.00750160217285,57.764442443847656,24.09000015258789,99099.375,0.4016256332397461
101032.0,43.67809295654297,-79.5370864868164,0.0,0.05810546875,0.11572265625,0.9892578125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,25.80645179748535,29.257314682006836,56.71417999267578,24.09000015258789,99099.203125,0.4174792766571045
